Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-42-35.152,0.00,0.00,0.00,0.37,94.06,-4.60,3.01,9.47,0.00,7.71,-39.49,-18.40,5.66,-54.35,-12.80,-9.73,46.59,6.10,-6.86,-80.38,0.40,84.57,-121.31,41.30,
16-42-35.163,0.00,0.00,0.00,0.45,94.08,-4.40,3.03,9.44,0.00,7.25,-40.15,-18.30,5.65,-53.95,-12.90,-9.88,47.01,6.00,-6.87,-80.38,0.50,84.59,-122.07,40.50,
16-42-35.171,0.00,0.00,0.00,0.51,94.06,-4.30,3.05,9.35,0.00,6.71,-40.95,-18.20,5.73,-53.50,-12.90,-9.98,47.49,6.00,-6.87,-80.36,0.50,84.59,-122.07,40.50,
16-42-35.182,0.00,0.00,0.00,0.58,94.09,-4.10,3.08,9.32,0.00,6.09,-41.89,-18.00,5.90,-53.00,-12.80,-10.05,48.03,5.90,-6.88,-80.33,0.50,84.63,-123.89,38.50,
16-42-35.193,0.00,0.00,0.00,0.63,94.12,-3.90,3.12,9.28,0.00,5.42,-42.97,-17.70,6.11,-52.44,-12.70,-10.09,48.62,5.90,-6.88,-80.31,0.50,84.63,-124.98,37.30,
16-42-35.201,0.00,0.00,0.00,0.67,94.16,-3.70,3.16,9.25,0.00,4.76,-44.17,-17.40,6.36,-51.80,-12.60,-10.14,49.25,5.90,-6.88,-80.26,0.60,84.62,-126.31,35.80,
16-42-35.214,0.00,0.00,0.00,0.71,94.16,-3.50,3.18,9.16,0.00,4.12,-45.49,-17.00,6.61,-51.05,-12.50,-10.19,49.93,5.80,-6.85,-80.20,0.60,84.61,-127.58,34.30,
16-42-35.224,0.00,0.00,0.00,0.75,94.17,-3.40,3.21,9.14,0.00,3.47,-46.92,-16.70,6.84,-50.21,-12.40,-10.26,50.66,5.70,-6.82,-80.13,0.70,84.60,-128.95,32.80,
16-42-35.233,0.00,0.00,0.00,0.80,94.17,-3.30,3.21,9.12,0.00,2.79,-48.49,-16.20,7.08,-49.31,-12.40,-10.36,51.44,5.70,-6.79,-80.07,0.70,84.58,-130.43,31.20,
16-42-35.244,0.00,0.00,0.00,0.86,94.19,-3.20,3.21,9.10,0.00,2.09,-50.14,-15.60,7.35,-48.33,-12.40,-10.50,52.28,5.50,-6.75,-79.98,0.80,84.50,-131.81,29.60,
16-42-35.253,0.00,0.00,0.00,0.89,94.17,-3.00,3.20,9.02,0.00,1.41,-51.86,-15.00,7.63,-47.29,-12.50,-10.65,53.19,5.40,-6.72,-79.89,0.80,84.45,-133.43,27.80,
16-42-35.262,0.00,0.00,0.00,0.94,94.20,-2.90,3.19,9.00,0.00,0.83,-53.63,-14.40,7.89,-46.24,-12.50,-10.80,54.23,5.40,-6.69,-79.79,0.90,84.40,-135.08,25.90,
16-42-35.271,0.00,0.00,0.00,0.99,94.23,-2.80,3.17,8.99,0.00,0.35,-55.50,-13.80,8.10,-45.19,-12.40,-10.91,55.41,5.40,-6.65,-79.70,0.90,84.34,-136.79,24.00,
16-42-35.283,0.00,0.00,0.00,1.03,94.27,-2.60,3.15,8.98,0.00,0.35,-55.50,-13.80,8.23,-44.11,-12.00,-10.94,56.67,5.40,-6.60,-79.59,1.00,84.20,-138.23,22.40,
16-42-35.292,0.00,0.00,0.00,1.07,94.28,-2.50,3.10,8.87,0.00,-0.33,-59.54,-12.40,8.29,-42.93,-11.50,-10.95,57.97,5.40,-6.54,-79.46,1.00,84.11,-139.97,20.40,
16-42-35.304,0.00,0.00,0.00,1.13,94.32,-2.50,3.07,8.87,0.00,-0.54,-61.68,-11.70,8.29,-41.62,-10.90,-10.99,59.30,5.40,-6.47,-79.33,1.00,84.02,-141.72,18.50,
16-42-35.313,0.00,0.00,0.00,1.20,94.35,-2.50,3.03,8.87,0.00,-0.70,-63.82,-10.90,8.31,-40.24,-10.50,-11.13,60.68,5.30,-6.40,-79.20,1.00,83.92,-143.42,16.60,
16-42-35.323,0.00,0.00,0.00,1.29,94.35,-2.50,2.99,8.89,0.00,-0.87,-66.08,-10.00,8.40,-38.75,-10.20,-11.35,62.09,5.20,-6.31,-79.05,1.10,83.80,-144.75,15.10,
16-42-35.333,0.00,0.00,0.00,1.35,94.29,-2.60,2.92,8.78,0.00,-1.02,-68.37,-9.10,8.55,-37.14,-10.20,-11.69,63.54,4.90,-6.21,-78.88,1.10,83.71,-146.33,13.30,
16-42-35.343,0.00,0.00,0.00,1.43,94.23,-2.60,2.87,8.78,0.00,-1.12,-70.59,-8.20,8.73,-35.48,-10.40,-12.15,65.02,4.50,-6.09,-78.68,1.10,83.61,-147.81,11.60,
16-42-35.352,0.00,0.00,0.00,1.47,94.15,-2.60,2.81,8.78,-0.10,-1.17,-72.80,-7.30,8.86,-33.87,-10.70,-12.72,66.59,3.90,-5.97,-78.46,1.20,83.50,-149.21,10.00,
16-42-35.364,0.00,0.00,0.00,1.46,94.07,-2.50,2.76,8.78,-0.10,-1.16,-75.02,-6.50,6.83,-23.19,-12.70,-13.36,68.24,3.30,-5.82,-78.17,1.30,83.37,-150.45,8.60,
16-42-35.373,0.00,0.00,0.00,1.43,93.99,-2.50,2.68,8.56,-0.10,-1.12,-77.24,-5.50,6.28,-4.96,-12.20,-13.97,68.90,2.80,-5.65,-77.84,1.40,83.19,-151.80,7.00,
16-42-35.382,0.00,0.00,0.00,1.38,93.86,-2.40,2.65,8.53,-0.10,-1.00,-79.36,-4.30,4.64,2.15,-11.00,-14.49,68.93,2.50,-5.65,-77.84,1.40,82.99,-153.15,5.40,
16-42-35.392,0.00,0.00,0.00,1.32,93.71,-2.50,2.64,8.48,-0.20,-0.73,-81.19,-3.20,3.77,-1.15,-10.90,-15.36,70.34,2.00,-5.22,-77.06,1.60,82.81,-154.49,3.80,
16-42-35.404,0.00,0.00,0.00,1.22,93.52,-2.60,2.66,8.41,-0.20,-0.26,-82.74,-2.80,3.65,0.03,-10.10,-16.44,71.34,1.20,-4.94,-76.59,1.60,82.69,-155.61,2.40,
16-42-35.413,0.00,0.00,0.00,1.05,93.23,-2.70,2.68,8.21,-0.20,0.33,-84.25,-3.20,4.13,-1.53,-9.10,-17.06,72.54,0.50,-4.62,-76.06,1.60,82.65,-156.78,0.90,
16-42-35.423,0.00,0.00,0.00,0.78,92.79,-2.90,2.69,8.08,-0.20,0.96,-85.81,-3.70,4.10,-2.69,-8.60,-17.53,73.87,0.30,-4.22,-75.45,1.60,82.69,-157.85,-0.50,
16-42-35.433,0.00,0.00,0.00,0.44,92.23,-2.90,2.66,7.92,-0.30,1.55,-87.20,-3.80,3.82,-4.60,-8.00,-18.17,74.91,0.10,-3.75,-74.76,1.50,82.71,-158.70,-1.70,
16-42-35.442,0.00,0.00,0.00,0.01,91.56,-2.80,2.60,7.79,-0.30,2.01,-88.36,-3.20,3.80,-5.78,-7.60,-18.80,75.87,-0.10,-3.19,-73.93,1.30,82.67,-159.30,-2.70,
16-42-35.454,0.00,0.00,0.00,-0.47,90.78,-2.60,2.49,7.69,-0.30,2.36,-89.41,-2.50,3.88,-6.80,-7.20,-19.42,76.84,-0.50,-2.57,-73.01,1.10,82.63,-159.82,-3.60,
16-42-35.464,0.00,0.00,0.00,-1.05,89.83,-2.10,2.28,7.65,-0.40,2.57,-90.33,-2.30,3.88,-6.80,-7.20,-19.86,77.73,-0.80,-2.01,-72.06,0.90,82.69,-160.39,-4.40,
16-42-35.473,0.00,0.00,0.00,-1.64,88.74,-1.50,1.97,7.58,-0.60,2.66,-91.17,-2.20,3.68,-7.97,-6.50,-20.10,78.57,-1.00,-1.52,-71.10,1.00,82.83,-160.97,-5.20,
16-42-35.482,0.00,0.00,0.00,-2.20,87.59,-0.90,1.61,7.87,-0.70,2.68,-91.91,-2.20,3.59,-8.21,-6.40,-20.24,79.36,-1.20,-1.12,-70.14,1.30,82.83,-160.97,-5.20,
16-42-35.493,0.00,0.00,0.00,-2.68,86.38,-0.50,1.40,8.45,-0.80,2.69,-92.43,-2.00,3.54,-8.35,-6.30,-20.40,80.09,-1.30,-0.73,-69.24,1.50,83.26,-161.54,-6.20,
16-42-35.501,0.00,0.00,0.00,-3.12,85.12,-0.10,1.57,8.83,-1.00,2.73,-92.76,-1.90,3.53,-8.41,-6.20,-20.64,80.73,-1.50,-0.33,-68.38,1.40,83.46,-161.67,-6.40,
16-42-35.512,0.00,0.00,0.00,-3.58,83.77,0.00,1.91,8.88,-1.10,2.82,-93.03,-1.90,3.55,-8.34,-6.10,-20.93,81.29,-1.70,0.12,-67.53,1.10,83.65,-162.05,-6.80,
16-42-35.524,0.00,0.00,0.00,-4.04,82.40,-0.10,2.42,8.61,-1.10,2.95,-93.21,-2.10,3.64,-8.27,-6.10,-21.24,81.83,-2.10,0.75,-66.72,0.60,83.85,-162.67,-7.30,
16-42-35.533,0.00,0.00,0.00,-4.50,81.09,-0.40,2.93,8.56,-1.30,3.01,-93.35,-2.30,3.75,-8.20,-6.20,-21.56,82.36,-2.50,1.54,-65.96,-0.20,84.04,-163.47,-7.90,
16-42-35.542,0.00,0.00,0.00,-4.99,79.96,-1.00,3.34,10.22,-1.40,3.00,-93.43,-2.50,3.80,-8.16,-6.20,-21.84,82.85,-2.80,2.41,-65.20,-1.10,84.24,-164.27,-8.70,
16-42-35.554,0.00,0.00,0.00,-5.59,78.94,-1.60,4.10,14.54,-0.90,2.95,-93.49,-2.90,3.78,-8.10,-6.10,-21.99,83.29,-2.80,3.23,-64.41,-1.90,84.43,-165.02,-9.50,
16-42-35.564,0.00,0.00,0.00,-6.28,77.89,-2.00,4.88,19.57,0.10,2.88,-93.61,-3.10,3.72,-7.97,-6.10,-21.99,83.29,-2.80,3.23,-64.41,-1.90,84.62,-165.91,-10.40,
16-42-35.573,0.00,0.00,0.00,-6.95,76.66,-2.00,5.44,22.77,0.40,2.85,-93.77,-2.80,3.64,-7.82,-6.10,-21.99,84.08,-2.10,4.40,-62.44,-2.20,84.76,-167.10,-11.60,
16-42-35.584,0.00,0.00,0.00,-7.48,75.18,-1.40,5.94,23.19,0.10,2.88,-93.96,-2.30,3.59,-7.76,-6.10,-22.00,84.45,-1.70,4.82,-61.27,-1.90,84.89,-168.60,-13.10,
16-42-35.592,0.00,0.00,0.00,-7.81,73.47,-0.30,6.33,23.40,-0.30,2.96,-94.16,-1.70,3.55,-7.77,-6.10,-22.02,84.81,-1.50,4.82,-61.27,-1.90,85.01,-170.37,-14.90,
16-42-35.601,0.00,0.00,0.00,-7.99,71.61,0.90,6.79,23.81,-0.90,3.06,-94.35,-1.20,3.50,-7.84,-6.10,-22.05,85.17,-1.30,5.85,-59.03,-2.30,85.13,-172.52,-17.10,
16-42-35.614,0.00,0.00,0.00,-8.10,69.68,2.20,7.27,24.59,-1.40,3.15,-94.48,-0.60,3.41,-7.90,-6.10,-22.05,85.51,-1.10,6.54,-57.95,-2.80,85.24,-174.68,-19.30,
16-42-35.623,0.00,0.00,0.00,-8.21,67.70,3.40,7.73,25.33,-1.90,3.25,-94.60,0.00,3.34,-8.01,-6.20,-22.02,85.84,-0.90,7.33,-56.78,-3.30,85.30,-176.69,-21.50,
16-42-35.632,0.00,0.00,0.00,-8.36,65.66,4.60,8.17,25.94,-2.30,3.33,-94.75,0.50,3.26,-8.11,-6.10,-21.97,86.17,-0.60,8.14,-55.55,-3.80,85.30,-178.53,-23.40,
16-42-35.643,0.00,0.00,0.00,-8.59,63.64,5.50,8.62,26.50,-2.70,3.41,-94.93,1.20,3.17,-8.19,-6.10,-21.90,86.53,-0.40,8.90,-54.31,-4.20,85.28,179.62,-25.40,
16-42-35.652,0.00,0.00,0.00,-8.86,61.69,6.40,9.08,27.09,-2.90,3.48,-95.16,1.60,3.01,-8.26,-6.10,-21.83,86.91,-0.20,9.61,-53.10,-4.50,85.28,177.85,-27.40,
16-42-35.663,0.00,0.00,0.00,-8.86,61.69,6.40,9.55,27.78,-3.20,3.57,-95.40,1.90,2.85,-8.37,-6.10,-21.77,87.32,0.00,10.22,-51.91,-4.60,85.28,176.12,-29.30,
16-42-35.673,0.00,0.00,0.00,-9.38,57.97,7.80,10.01,28.59,-3.30,3.69,-95.66,2.10,2.65,-8.49,-6.00,-21.72,87.75,0.00,10.77,-50.74,-4.70,85.28,174.48,-31.20,
16-42-35.682,0.00,0.00,0.00,-9.64,56.24,8.50,10.47,29.45,-3.40,3.83,-95.97,2.30,2.42,-8.60,-5.90,-21.69,88.20,0.00,11.25,-49.59,-4.70,85.26,173.18,-32.80,
16-42-35.693,0.00,0.00,0.00,-9.92,54.55,9.00,10.92,30.32,-3.40,3.96,-96.31,2.40,2.16,-8.67,-5.90,-21.66,88.69,0.10,11.67,-48.48,-4.60,85.24,172.02,-34.30,
16-42-35.702,0.00,0.00,0.00,-10.19,52.90,9.50,10.92,30.32,-3.40,4.08,-96.70,2.60,1.92,-8.76,-5.80,-21.64,89.20,0.10,12.00,-47.44,-4.50,85.19,170.99,-35.60,
16-42-35.713,0.00,0.00,0.00,-10.19,52.90,9.50,11.70,31.86,-3.40,4.20,-97.11,2.80,1.66,-8.84,-5.70,-21.64,89.76,0.10,12.23,-46.44,-4.40,85.12,170.04,-36.90,
16-42-35.723,0.00,0.00,0.00,-10.61,49.65,10.50,12.00,32.52,-3.40,4.31,-97.59,3.10,1.36,-8.93,-5.70,-21.64,90.34,0.00,12.37,-45.51,-4.20,85.03,169.14,-38.10,
16-42-35.732,0.00,0.00,0.00,-10.72,48.04,11.10,12.19,33.09,-3.30,4.43,-98.14,3.40,1.02,-8.96,-5.60,-21.64,90.93,0.00,12.43,-44.66,-4.10,84.96,168.22,-39.30,
16-42-35.743,0.00,0.00,0.00,-10.71,46.43,11.70,12.31,33.60,-3.30,4.52,-98.73,3.70,0.67,-9.04,-5.50,-21.64,91.51,0.10,12.42,-43.90,-4.00,84.89,167.26,-40.60,
16-42-35.753,0.00,0.00,0.00,-10.60,44.81,12.30,12.35,34.03,-3.20,4.57,-99.31,3.80,0.32,-9.10,-5.40,-21.64,92.09,0.10,12.34,-43.22,-3.90,84.83,166.34,-41.80,
16-42-35.762,0.00,0.00,0.00,-10.36,43.23,13.00,12.32,34.41,-3.20,4.60,-99.87,4.00,-0.02,-9.15,-5.30,-21.64,92.65,0.10,12.19,-42.63,-3.80,84.77,165.34,-43.00,
16-42-35.773,0.00,0.00,0.00,-10.00,41.73,13.80,12.22,34.73,-3.20,4.62,-100.36,4.20,-0.42,-9.13,-5.30,-21.64,93.18,0.20,11.98,-42.13,-3.80,84.71,164.49,-44.10,
16-42-35.781,0.00,0.00,0.00,-9.50,40.36,14.50,12.06,35.02,-3.20,4.62,-100.76,4.40,-0.83,-9.17,-5.20,-21.64,93.68,0.20,11.73,-41.71,-3.70,84.66,163.68,-45.00,
16-42-35.793,0.00,0.00,0.00,-8.95,39.14,15.10,11.83,35.27,-3.20,4.60,-101.11,4.60,-1.23,-9.17,-5.10,-21.65,94.11,0.40,11.44,-41.36,-3.60,84.63,162.87,-45.90,
16-42-35.802,0.00,0.00,0.00,-8.43,38.09,15.70,11.55,35.52,-3.10,4.60,-101.41,4.90,-1.58,-9.15,-5.10,-21.66,94.50,0.50,11.09,-41.08,-3.50,84.63,162.87,-45.90,
16-42-35.813,0.00,0.00,0.00,-7.98,37.22,16.00,11.20,35.80,-3.00,4.60,-101.64,5.20,-1.89,-9.07,-5.00,-21.67,94.82,0.60,10.70,-40.85,-3.40,84.58,161.20,-47.50,
16-42-35.823,0.00,0.00,0.00,-7.61,36.54,16.30,10.80,36.08,-2.80,4.60,-101.80,5.50,-2.12,-8.98,-5.00,-21.66,95.12,0.80,10.27,-40.69,-3.30,84.56,160.56,-48.00,
16-42-35.833,0.00,0.00,0.00,-7.31,36.04,16.50,10.34,36.39,-2.60,4.64,-101.92,5.70,-2.31,-8.87,-5.00,-21.67,95.33,1.00,9.84,-40.59,-3.10,84.55,160.01,-48.40,
16-42-35.843,0.00,0.00,0.00,-7.09,35.72,16.70,9.85,36.71,-2.30,4.69,-102.00,6.00,-2.48,-8.77,-5.00,-21.69,95.49,1.10,9.39,-40.59,-3.00,84.54,159.05,-49.20,
16-42-35.853,0.00,0.00,0.00,-6.96,35.58,16.70,9.33,37.05,-2.00,4.74,-102.04,6.20,-2.61,-8.66,-5.00,-21.70,95.60,1.30,8.89,-40.69,-2.80,84.54,158.62,-49.50,
16-42-35.862,0.00,0.00,0.00,-6.93,35.63,16.70,8.83,37.38,-1.80,4.79,-102.00,6.40,-2.64,-8.60,-5.00,-21.71,95.71,1.40,8.45,-40.90,-2.70,84.56,158.35,-49.50,
16-42-35.873,0.00,0.00,0.00,-6.99,35.87,16.60,8.40,37.69,-1.50,4.79,-102.00,6.40,-2.64,-8.60,-5.00,-21.72,95.75,1.40,8.14,-41.14,-2.70,84.56,158.18,-49.50,
16-42-35.882,0.00,0.00,0.00,-7.10,36.31,16.50,8.07,37.96,-1.40,4.85,-101.98,6.40,-2.45,-8.46,-5.00,-21.74,95.77,1.40,7.81,-41.52,-2.80,84.57,158.34,-49.00,
16-42-35.893,0.00,0.00,0.00,-7.26,36.94,16.30,7.87,38.17,-1.30,4.85,-101.96,6.30,-2.24,-8.34,-5.10,-21.76,95.77,1.30,7.56,-41.90,-2.80,84.57,158.66,-48.40,
16-42-35.902,0.00,0.00,0.00,-7.46,37.75,16.00,7.75,38.30,-1.20,4.84,-101.91,6.10,-1.93,-8.23,-5.20,-21.78,95.79,1.20,7.30,-42.42,-2.90,84.57,158.66,-48.40,
16-42-35.912,0.00,0.00,0.00,-7.75,38.76,15.60,7.70,38.37,-1.10,4.84,-101.88,5.80,-1.64,-8.14,-5.30,-21.81,95.76,1.00,7.08,-43.02,-3.00,84.54,159.64,-46.70,
16-42-35.922,0.00,0.00,0.00,-8.12,39.93,15.10,7.67,38.36,-1.20,4.84,-101.86,5.50,-1.40,-8.09,-5.30,-21.86,95.72,0.70,6.95,-43.62,-3.10,84.53,160.29,-45.70,
16-42-35.934,0.00,0.00,0.00,-8.54,41.28,14.60,7.62,38.29,-1.20,4.84,-101.84,5.20,-1.14,-8.06,-5.40,-21.90,95.66,0.40,6.86,-44.30,-3.30,84.50,161.09,-44.50,
16-42-35.942,0.00,0.00,0.00,-9.00,42.79,13.90,7.53,38.14,-1.30,4.80,-101.79,4.90,-0.88,-8.03,-5.40,-21.92,95.60,0.10,6.78,-45.07,-3.50,84.46,161.98,-43.30,
16-42-35.952,0.00,0.00,0.00,-9.47,44.45,13.10,7.39,37.94,-1.30,4.77,-101.76,4.60,-0.63,-7.99,-5.50,-21.94,95.49,-0.10,6.69,-45.91,-3.70,84.37,162.99,-42.00,
16-42-35.960,0.00,0.00,0.00,-9.96,46.30,12.20,7.20,37.68,-1.30,4.74,-101.72,4.40,-0.40,-7.96,-5.60,-21.95,95.35,-0.30,6.54,-46.86,-3.80,84.33,163.92,-40.80,
16-42-35.972,0.00,0.00,0.00,-10.47,48.38,11.20,6.95,37.35,-1.20,4.71,-101.68,4.20,-0.18,-7.90,-5.60,-21.95,95.35,-0.30,6.54,-46.86,-3.80,84.30,164.90,-39.50,
16-42-35.982,0.00,0.00,0.00,-10.96,50.70,10.00,6.62,36.96,-0.90,4.69,-101.61,4.00,0.09,-7.85,-5.70,-21.97,94.96,-0.50,5.99,-48.97,-3.90,84.24,166.03,-38.00,
16-42-35.992,0.00,0.00,0.00,-11.40,53.25,8.80,6.23,36.47,-0.50,4.68,-101.57,3.80,0.45,-7.76,-5.80,-22.00,94.70,-0.60,5.55,-50.14,-3.70,84.08,167.46,-36.30,
16-42-36.002,0.00,0.00,0.00,-11.71,55.97,7.60,5.78,35.78,0.00,4.70,-101.52,3.70,0.85,-7.64,-5.90,-22.05,94.43,-0.60,4.97,-51.35,-3.30,83.97,168.81,-34.60,
16-42-36.014,0.00,0.00,0.00,-11.85,58.73,6.50,5.28,34.78,0.80,4.78,-101.45,3.60,1.26,-7.49,-6.00,-22.10,94.16,-0.70,4.22,-52.56,-2.70,83.84,170.23,-32.80,
16-42-36.024,0.00,0.00,0.00,-11.76,61.37,5.50,4.67,33.32,1.50,4.84,-101.39,3.50,1.75,-7.32,-6.10,-22.13,93.91,-0.80,3.33,-53.86,-1.90,83.69,171.69,-31.10,
16-42-36.033,0.00,0.00,0.00,-11.42,63.73,4.70,3.96,31.44,2.20,4.93,-101.39,3.50,2.10,-7.19,-6.20,-22.18,93.64,-0.80,2.38,-55.30,-1.10,83.51,173.18,-29.40,
16-42-36.043,0.00,0.00,0.00,-10.82,65.86,4.20,3.17,29.28,2.60,5.02,-101.42,3.40,2.31,-7.08,-6.20,-22.22,93.38,-0.80,1.45,-56.87,-0.50,83.39,174.64,-27.70,
16-42-36.052,0.00,0.00,0.00,-9.97,67.91,3.90,2.35,27.13,2.80,5.13,-101.47,3.40,2.44,-7.00,-6.30,-22.23,93.11,-0.80,0.63,-58.54,-0.20,83.30,176.01,-26.20,
16-42-36.062,0.00,0.00,0.00,-8.95,69.98,3.70,1.54,25.29,2.80,5.20,-101.50,3.30,2.56,-6.92,-6.30,-22.22,92.81,-0.90,-0.04,-60.31,-0.30,83.30,176.01,-26.20,
16-42-36.074,0.00,0.00,0.00,-7.93,72.00,3.40,0.83,23.96,2.70,5.27,-101.53,3.20,2.66,-6.83,-6.30,-22.19,92.45,-0.90,-0.63,-62.16,-0.50,83.30,176.01,-26.20,
16-42-36.083,0.00,0.00,0.00,-6.97,73.97,3.20,0.21,23.08,2.50,5.31,-101.52,3.00,2.74,-6.74,-6.40,-22.14,92.02,-0.90,-1.17,-64.07,-0.70,83.03,179.73,-22.00,
16-42-36.093,0.00,0.00,0.00,-6.09,75.98,3.10,-0.36,22.54,2.30,5.31,-101.45,2.80,2.80,-6.61,-6.40,-22.07,91.49,-0.80,-1.69,-66.05,-0.80,82.92,-179.05,-20.70,
16-42-36.102,0.00,0.00,0.00,-5.23,78.08,2.90,1.49,13.28,1.10,5.27,-101.31,2.70,2.87,-6.53,-6.30,-21.98,90.90,-0.80,-2.25,-67.61,-0.80,82.81,-177.81,-19.30,
16-42-36.113,0.00,0.00,0.00,-4.40,80.20,2.50,3.24,4.86,0.80,5.27,-101.31,2.70,2.95,-6.44,-6.30,-21.87,90.18,-0.70,-2.69,-68.15,-0.60,82.69,-176.68,-18.00,
16-42-36.123,0.00,0.00,0.00,-3.62,82.19,2.30,1.85,9.58,2.30,5.14,-100.89,2.40,3.00,-6.39,-6.30,-21.73,89.36,-0.50,-3.58,-70.01,-0.90,82.56,-175.49,-16.60,
16-42-36.132,0.00,0.00,0.00,-2.92,83.93,2.40,2.14,8.85,2.60,5.07,-100.58,2.30,2.99,-6.27,-6.20,-21.57,88.43,-0.30,-4.13,-71.10,-1.30,82.46,-174.44,-15.30,
16-42-36.143,0.00,0.00,0.00,-2.42,85.58,2.70,2.20,9.59,2.70,4.99,-100.19,2.20,3.05,-6.28,-6.20,-21.38,87.42,-0.20,-4.55,-72.00,-1.20,82.39,-173.57,-14.20,
16-42-36.153,0.00,0.00,0.00,-2.28,87.24,3.00,1.99,10.26,2.50,4.91,-99.75,2.20,3.11,-6.33,-6.10,-21.15,86.35,-0.30,-5.00,-73.35,-0.70,82.40,-172.73,-13.30,
16-42-36.161,0.00,0.00,0.00,-2.35,88.78,3.20,1.39,10.30,2.00,4.79,-99.25,2.00,3.14,-6.38,-6.00,-20.88,85.20,-0.40,-5.35,-74.75,0.00,82.47,-171.65,-12.10,
16-42-36.171,0.00,0.00,0.00,-2.35,88.78,3.20,0.88,10.40,1.70,4.55,-98.67,1.70,3.07,-6.30,-6.00,-20.54,83.93,-0.50,-5.32,-75.87,0.80,82.56,-170.44,-11.00,
16-42-36.183,0.00,0.00,0.00,-2.52,91.11,3.30,0.75,10.32,1.60,4.15,-97.96,1.40,2.95,-6.27,-6.00,-20.16,82.55,-0.20,-5.36,-76.68,1.20,82.69,-169.42,-9.90,
16-42-36.192,0.00,0.00,0.00,-2.54,91.28,3.90,0.76,10.30,1.60,3.67,-97.06,1.10,2.89,-6.28,-6.00,-19.71,81.05,0.20,-5.72,-77.17,1.20,82.94,-168.21,-8.60,
16-42-36.203,0.00,0.00,0.00,-2.52,91.02,4.40,0.72,10.42,1.70,3.17,-95.92,0.90,2.87,-6.20,-6.00,-19.20,79.46,1.00,-6.11,-77.42,1.00,83.22,-166.55,-6.70,
16-42-36.211,0.00,0.00,0.00,-2.27,90.76,4.10,0.89,10.45,1.80,2.67,-94.50,0.90,3.11,-5.66,-6.10,-18.59,77.77,2.00,-6.39,-77.57,0.70,83.52,-164.80,-4.50,
16-42-36.223,0.00,0.00,0.00,-1.91,90.53,3.50,1.32,10.35,2.10,2.14,-92.75,1.00,3.10,-5.16,-6.50,-17.89,76.05,3.10,-6.62,-77.69,0.50,83.78,-163.10,-2.50,
16-42-36.233,0.00,0.00,0.00,-1.60,90.48,2.90,1.82,10.22,2.30,1.65,-90.28,0.80,3.09,-4.77,-7.00,-17.10,74.36,4.10,-6.82,-77.85,0.80,83.99,-161.50,-0.50,
16-42-36.242,0.00,0.00,0.00,-1.41,90.61,2.10,2.09,10.18,2.50,1.39,-87.21,0.20,2.88,-5.78,-7.80,-16.24,72.76,5.00,-7.06,-78.01,1.20,84.23,-159.99,1.40,
16-42-36.253,0.00,0.00,0.00,-1.27,90.82,1.10,2.13,10.20,2.50,1.37,-84.25,-0.50,2.11,-8.85,-8.80,-15.36,71.20,5.60,-7.21,-78.15,1.40,84.45,-158.33,3.50,
16-42-36.263,0.00,0.00,0.00,-1.22,91.01,0.60,2.11,10.28,2.40,1.43,-81.57,-1.80,1.01,-15.23,-9.70,-14.52,69.65,5.90,-7.19,-78.23,1.50,84.63,-156.35,5.90,
16-42-36.272,0.00,0.00,0.00,-1.34,91.17,0.60,2.10,10.35,2.40,1.50,-79.07,-3.10,-0.45,-23.61,-10.20,-13.73,68.11,5.90,-7.07,-78.23,1.50,84.79,-154.07,8.40,
16-42-36.283,0.00,0.00,0.00,-1.61,91.28,0.90,2.11,10.40,2.40,1.53,-76.78,-4.40,-1.06,-32.52,-10.40,-13.02,66.57,5.80,-7.07,-78.23,1.50,84.92,-151.54,11.10,
16-42-36.293,0.00,0.00,0.00,-1.97,91.27,1.30,2.10,10.44,2.40,1.47,-74.74,-5.70,-0.96,-40.69,-10.90,-12.40,65.07,5.60,-6.97,-78.03,1.90,85.01,-148.84,13.90,
16-42-36.302,0.00,0.00,0.00,-2.40,91.07,1.70,2.12,10.48,2.40,1.29,-72.86,-6.70,-0.60,-43.43,-11.60,-11.86,63.61,5.40,-6.97,-77.87,2.30,85.10,-145.94,16.80,
16-42-36.313,0.00,0.00,0.00,-2.81,90.68,2.30,2.16,10.50,2.40,1.08,-70.88,-7.30,-0.14,-45.20,-11.80,-11.37,62.21,5.30,-6.98,-77.69,2.60,85.17,-142.84,19.90,
16-42-36.321,0.00,0.00,0.00,-3.21,90.29,3.20,2.18,10.51,2.40,0.89,-68.74,-7.90,0.60,-46.49,-12.10,-10.83,60.62,5.30,-6.96,-77.50,3.00,85.19,-139.98,22.80,
16-42-36.332,0.00,0.00,0.00,-3.57,90.02,4.00,2.20,10.46,2.40,0.84,-66.57,-8.70,1.50,-47.13,-12.10,-10.20,59.02,5.50,-6.89,-77.30,3.30,85.17,-137.67,25.30,
16-42-36.341,0.00,0.00,0.00,-3.88,89.82,3.90,2.17,10.48,2.40,1.06,-64.43,-9.60,2.54,-47.45,-11.70,-9.49,57.61,5.80,-6.78,-77.09,3.50,85.12,-135.99,27.20,
