Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-39-09.936,0.00,0.00,0.00,-3.80,64.74,3.60,-1.48,3.34,2.40,1.13,-109.20,14.20,1.09,-0.44,-13.20,-28.89,96.32,-17.70,0.21,-79.57,1.70,84.74,164.49,-41.80,
16-39-09.944,0.00,0.00,0.00,-3.80,64.74,3.60,-1.48,3.34,2.40,1.13,-109.20,14.20,1.10,-0.44,-13.20,-28.98,95.81,-17.60,0.21,-79.57,1.70,84.74,164.49,-41.80,
16-39-09.956,0.00,0.00,0.00,-3.98,65.77,4.00,-1.48,3.34,2.40,1.72,-111.39,13.60,1.09,-0.44,-13.10,-28.98,95.81,-17.60,0.21,-79.57,1.70,84.80,165.14,-41.30,
16-39-09.966,0.00,0.00,0.00,-4.12,66.34,3.60,-1.48,3.34,2.40,1.89,-111.97,13.60,1.09,-0.44,-13.10,-28.98,95.81,-17.60,0.21,-79.57,1.70,84.80,165.14,-41.30,
16-39-09.974,0.00,0.00,0.00,-4.12,66.34,3.60,-1.48,3.34,2.40,2.08,-112.56,13.70,1.09,-0.44,-13.10,-29.17,94.20,-17.40,0.21,-79.57,1.70,84.81,166.77,-39.90,
16-39-09.985,0.00,0.00,0.00,-4.37,67.62,2.40,-7.27,-7.44,0.00,2.25,-113.16,13.80,1.04,-0.42,-13.10,-29.21,93.55,-17.10,-4.52,-96.32,-0.20,84.85,167.82,-38.90,
16-39-09.995,0.00,0.00,0.00,-4.43,68.28,1.70,-8.25,-10.22,-0.10,2.39,-113.68,13.90,1.04,-0.42,-13.00,-29.21,93.55,-17.10,-4.52,-96.32,-0.20,84.89,169.06,-37.70,
16-39-10.003,0.00,0.00,0.00,-4.38,68.92,1.30,-8.85,-13.35,-0.10,2.39,-113.68,13.90,1.04,-0.42,-13.00,-29.22,92.05,-16.40,-4.52,-96.32,-0.20,84.89,169.06,-37.70,
16-39-10.014,0.00,0.00,0.00,-4.19,69.51,1.30,-9.14,-16.63,0.00,2.39,-113.68,13.90,1.04,-0.42,-13.00,-29.22,92.05,-16.40,-8.16,-104.16,-0.70,84.94,171.65,-35.10,
16-39-10.023,0.00,0.00,0.00,-3.90,69.93,1.70,-9.27,-19.84,0.20,2.39,-113.68,13.90,1.04,-0.42,-13.00,-29.15,90.17,-15.50,-8.16,-104.16,-0.70,84.94,171.65,-35.10,
16-39-10.034,0.00,0.00,0.00,-3.69,70.02,2.30,-9.37,-22.69,0.70,2.71,-115.48,14.30,1.07,-0.32,-12.90,-29.10,89.13,-15.00,-9.85,-108.02,0.20,85.01,173.96,-32.70,
16-39-10.044,0.00,0.00,0.00,-3.62,69.80,2.90,-9.43,-24.95,1.20,2.71,-115.48,14.30,1.11,-0.24,-12.90,-29.10,89.13,-15.00,-9.85,-108.02,0.20,85.04,175.21,-31.50,
16-39-10.054,0.00,0.00,0.00,-3.62,69.80,2.90,-9.20,-26.79,1.70,2.96,-116.01,14.90,1.11,-0.24,-12.90,-29.10,89.13,-15.00,-10.82,-110.35,1.00,85.08,176.67,-30.00,
16-39-10.064,0.00,0.00,0.00,-3.62,69.45,3.90,-8.83,-28.12,1.90,3.11,-116.20,15.30,1.11,-0.24,-12.90,-29.10,89.13,-15.00,-10.82,-110.35,1.00,85.10,178.25,-28.50,
16-39-10.074,0.00,0.00,0.00,-3.65,69.48,4.10,-8.07,-29.39,1.70,3.11,-116.20,15.30,1.23,-0.07,-13.00,-28.64,84.37,-13.40,-11.04,-110.62,1.20,85.13,179.94,-26.80,
16-39-10.083,0.00,0.00,0.00,-3.65,69.48,4.10,-6.55,-28.21,1.10,3.29,-116.39,16.10,1.23,-0.07,-13.00,-28.44,83.02,-12.90,-10.82,-109.86,1.20,85.10,-178.13,-24.90,
16-39-10.094,0.00,0.00,0.00,-3.65,69.48,4.10,-4.52,-26.25,-0.10,3.29,-116.39,16.10,1.23,-0.07,-13.00,-28.20,81.59,-12.40,-10.55,-108.62,1.20,85.01,-175.98,-22.70,
16-39-10.104,0.00,0.00,0.00,-3.77,69.76,4.70,-4.52,-26.25,-0.10,3.35,-116.46,16.70,1.40,-0.18,-13.10,-27.91,80.08,-11.90,-10.36,-107.23,1.20,84.85,-173.79,-20.50,
16-39-10.114,0.00,0.00,0.00,-3.67,69.90,5.10,-0.78,-20.77,-1.00,3.35,-116.46,16.70,1.55,-0.12,-13.20,-27.57,78.50,-11.30,-10.66,-106.48,1.30,84.85,-173.79,-20.50,
16-39-10.124,0.00,0.00,0.00,-3.67,69.90,5.10,-0.53,-18.54,-0.50,3.35,-116.46,16.70,1.55,-0.12,-13.20,-27.17,76.91,-10.70,-10.45,-106.47,2.10,84.85,-173.79,-20.50,
16-39-10.134,0.00,0.00,0.00,-3.67,69.90,5.10,-0.25,-16.16,-0.20,3.39,-116.22,17.50,1.85,0.32,-13.40,-27.17,76.91,-10.70,-10.45,-106.47,2.10,84.09,-167.86,-14.80,
16-39-10.144,0.00,0.00,0.00,-3.36,71.04,5.90,-0.45,-13.59,0.10,3.39,-116.22,17.50,1.85,0.32,-13.40,-26.30,73.60,-9.60,-7.99,-104.95,4.80,83.86,-166.05,-13.00,
16-39-10.155,0.00,0.00,0.00,-3.21,71.55,5.90,-1.00,-11.40,0.20,3.39,-116.22,17.50,1.89,0.56,-13.60,-26.30,73.60,-9.60,-7.40,-103.71,5.40,83.63,-164.22,-11.10,
16-39-10.164,0.00,0.00,0.00,-3.21,71.55,5.90,-1.74,-9.39,0.10,3.52,-115.20,18.60,1.76,0.57,-14.00,-25.25,70.11,-8.20,-7.13,-102.57,5.20,83.63,-164.22,-11.10,
16-39-10.175,0.00,0.00,0.00,-2.63,71.99,6.00,-2.47,-7.56,0.20,3.61,-114.60,19.10,1.61,0.22,-14.30,-24.60,68.31,-7.40,-6.99,-101.19,5.00,83.33,-161.13,-7.90,
16-39-10.184,0.00,0.00,0.00,-2.21,71.68,6.60,-2.91,-6.06,0.30,3.70,-113.81,19.70,1.40,-0.28,-14.60,-23.88,66.50,-6.40,-6.89,-99.61,4.70,83.24,-159.89,-6.50,
16-39-10.194,0.00,0.00,0.00,-1.67,71.20,8.10,-3.12,-4.80,0.50,3.87,-112.82,20.50,1.40,-0.28,-14.60,-23.11,64.67,-5.40,-7.02,-98.10,4.30,83.16,-158.89,-5.30,
16-39-10.205,0.00,0.00,0.00,-1.67,71.20,8.10,-3.18,-3.65,0.60,4.13,-111.58,21.30,1.20,-1.44,-15.10,-22.32,62.83,-4.40,-7.02,-98.10,4.30,83.16,-158.89,-5.30,
16-39-10.215,0.00,0.00,0.00,-1.67,71.20,8.10,-3.07,-2.50,0.60,4.13,-111.58,21.30,1.20,-1.44,-15.10,-21.57,60.98,-3.50,-7.12,-95.53,4.40,83.07,-157.66,-3.60,
16-39-10.225,0.00,0.00,0.00,-1.67,71.20,8.10,-2.69,-1.11,0.70,4.57,-108.95,22.40,1.04,-5.73,-15.40,-20.89,59.13,-2.50,-6.88,-94.52,5.10,83.07,-157.66,-3.60,
16-39-10.235,0.00,0.00,0.00,-2.11,72.25,8.60,-2.69,-1.11,0.70,4.70,-107.63,22.80,1.07,-9.81,-15.30,-20.15,57.28,-1.60,-6.58,-93.61,5.80,83.07,-157.66,-3.60,
16-39-10.244,0.00,0.00,0.00,-2.88,72.92,6.80,-1.67,0.64,0.80,4.82,-106.27,23.40,1.40,-15.13,-15.30,-19.19,55.48,-0.50,-6.27,-92.74,6.30,83.00,-155.92,-0.80,
16-39-10.255,0.00,0.00,0.00,-3.34,73.55,5.70,-1.20,1.03,0.90,4.82,-106.27,23.40,1.40,-15.13,-15.30,-17.96,53.72,0.50,-5.89,-91.91,6.50,82.99,-155.04,0.30,
16-39-10.264,0.00,0.00,0.00,-3.39,74.01,5.80,-0.91,1.20,0.90,5.02,-103.53,25.80,2.55,-30.11,-15.10,-16.49,52.08,1.80,-5.50,-91.14,6.50,83.02,-154.13,1.70,
16-39-10.275,0.00,0.00,0.00,-3.11,74.53,6.70,-0.79,1.36,1.00,4.95,-102.23,27.10,3.41,-38.94,-14.40,-14.99,50.68,3.00,-5.18,-90.37,6.10,83.05,-153.19,3.00,
16-39-10.284,0.00,0.00,0.00,-2.61,75.19,7.60,-0.73,1.46,1.10,4.74,-100.99,28.20,4.41,-47.54,-13.50,-13.70,49.45,4.00,-4.97,-89.62,5.40,83.10,-152.36,4.40,
16-39-10.295,0.00,0.00,0.00,-2.18,75.90,8.10,-0.70,1.55,1.10,4.38,-99.79,29.00,6.02,-54.72,-13.20,-12.67,48.26,4.80,-4.85,-88.89,4.50,83.17,-151.61,5.60,
16-39-10.304,0.00,0.00,0.00,-1.98,76.56,8.00,-0.70,1.55,1.10,3.97,-98.60,29.30,6.02,-54.72,-13.20,-11.86,47.21,5.50,-4.85,-88.89,4.50,83.17,-151.61,5.60,
16-39-10.316,0.00,0.00,0.00,-1.92,77.20,7.40,-0.66,1.60,1.20,3.97,-98.60,29.30,8.10,-57.16,-11.90,-11.25,46.44,6.00,-4.85,-88.89,4.50,83.17,-151.61,5.60,
16-39-10.325,0.00,0.00,0.00,-1.84,77.82,6.80,-0.66,1.60,1.20,3.12,-96.03,29.10,8.10,-57.16,-11.90,-10.89,45.95,6.50,-4.85,-88.89,4.50,83.17,-151.61,5.60,
16-39-10.334,0.00,0.00,0.00,-1.84,77.82,6.80,-0.66,1.60,1.20,3.12,-96.03,29.10,9.62,-55.14,-10.00,-10.89,45.95,6.50,-4.85,-88.89,4.50,83.31,-148.55,10.30,
16-39-10.345,0.00,0.00,0.00,-1.53,78.86,6.70,-0.72,1.48,1.20,2.53,-93.72,28.30,10.27,-53.78,-9.30,-10.55,45.28,7.60,-4.85,-88.89,4.50,83.33,-147.45,11.70,
16-39-10.353,0.00,0.00,0.00,-1.31,79.37,7.00,-0.72,1.48,1.20,2.28,-92.74,27.90,10.27,-53.78,-9.30,-10.60,45.30,8.00,-4.85,-88.89,4.50,83.33,-146.41,13.00,
16-39-10.364,0.00,0.00,0.00,-1.31,79.37,7.00,-0.72,1.48,1.20,2.28,-92.74,27.90,10.27,-53.78,-9.30,-10.84,45.63,8.30,-4.85,-88.89,4.50,83.33,-145.29,14.40,
16-39-10.374,0.00,0.00,0.00,-1.00,80.54,7.60,-0.75,1.34,1.20,1.75,-90.46,26.60,11.52,-49.54,-8.40,-11.23,46.16,8.50,-4.42,-83.93,4.30,83.34,-144.15,15.70,
16-39-10.385,0.00,0.00,0.00,-0.93,81.23,7.60,-0.76,1.30,1.20,1.56,-89.49,26.00,11.51,-48.04,-8.30,-11.76,46.86,8.60,-4.22,-83.48,4.00,83.35,-142.98,17.10,
16-39-10.395,0.00,0.00,0.00,-0.89,81.97,7.40,-0.76,1.26,1.10,1.37,-88.54,25.50,11.22,-46.43,-8.30,-12.42,47.71,8.40,-4.06,-83.07,3.60,83.34,-141.98,18.40,
16-39-10.404,0.00,0.00,0.00,-0.82,82.76,6.90,-0.76,1.26,1.10,1.15,-87.38,24.90,10.66,-44.60,-8.50,-13.35,48.92,8.10,-3.95,-82.65,3.30,83.32,-141.07,19.50,
16-39-10.413,0.00,0.00,0.00,-0.70,83.57,6.20,-0.70,1.12,1.10,1.15,-87.38,24.90,9.84,-42.54,-8.80,-13.35,48.92,8.10,-3.95,-82.65,3.30,83.32,-141.07,19.50,
16-39-10.425,0.00,0.00,0.00,-0.70,83.57,6.20,-0.70,1.12,1.10,1.15,-87.38,24.90,8.81,-40.23,-9.30,-15.38,51.62,7.00,-3.95,-82.65,3.30,83.32,-141.07,19.50,
16-39-10.435,0.00,0.00,0.00,-0.31,85.06,4.80,-0.56,1.02,1.10,1.15,-87.38,24.90,7.62,-37.69,-10.00,-16.62,53.42,6.20,-3.95,-82.65,3.30,83.25,-138.70,22.30,
16-39-10.445,0.00,0.00,0.00,-0.07,85.74,4.20,-0.56,1.02,1.10,1.15,-87.38,24.90,6.34,-34.98,-10.80,-16.62,53.42,6.20,-3.82,-81.17,2.90,83.23,-138.07,23.00,
16-39-10.455,0.00,0.00,0.00,-0.07,85.74,4.20,-0.41,1.07,1.10,1.15,-87.38,24.90,5.03,-32.17,-11.70,-16.62,53.42,6.20,-3.82,-81.17,2.90,83.21,-137.48,23.70,
16-39-10.465,0.00,0.00,0.00,-0.07,85.74,4.20,-0.38,1.11,1.10,0.03,-81.80,21.20,5.03,-32.17,-11.70,-16.62,53.42,6.20,-3.85,-80.61,3.00,83.21,-137.48,23.70,
16-39-10.474,0.00,0.00,0.00,0.68,87.87,2.60,-0.40,1.12,1.10,0.03,-81.80,21.20,5.03,-32.17,-11.70,-16.62,53.42,6.20,-3.87,-80.36,3.10,83.15,-136.44,24.90,
16-39-10.485,0.00,0.00,0.00,0.97,88.57,2.10,-0.42,1.10,1.10,-0.18,-80.48,19.90,1.23,-23.72,-14.00,-16.62,53.42,6.20,-3.91,-80.10,3.20,83.12,-135.98,25.40,
16-39-10.494,0.00,0.00,0.00,1.25,89.22,1.70,-0.43,1.07,1.10,-0.27,-79.91,19.40,0.21,-20.96,-14.60,-16.62,53.42,6.20,-3.95,-79.85,3.30,83.10,-135.51,25.90,
16-39-10.505,0.00,0.00,0.00,1.51,89.82,1.40,-0.42,1.04,1.10,-0.39,-79.43,18.90,-0.52,-18.22,-15.20,-23.64,70.97,-2.30,-4.00,-79.58,3.30,83.07,-135.08,26.40,
16-39-10.514,0.00,0.00,0.00,1.72,90.45,1.20,-0.39,1.01,1.10,-0.39,-79.43,18.90,-0.98,-15.53,-15.70,-24.19,74.01,-3.60,-4.06,-79.28,3.40,83.04,-134.74,26.80,
16-39-10.526,0.00,0.00,0.00,1.94,91.10,1.10,-0.35,1.00,1.10,-0.68,-78.71,18.30,-1.20,-12.90,-16.10,-24.62,77.19,-4.90,-4.14,-78.97,3.50,83.02,-134.53,27.10,
16-39-10.536,0.00,0.00,0.00,1.94,91.10,1.10,-0.35,1.00,1.10,-0.68,-78.71,18.30,-1.24,-10.33,-16.40,-24.89,80.47,-6.20,-4.21,-78.64,3.70,83.00,-134.46,27.20,
16-39-10.547,0.00,0.00,0.00,1.94,91.10,1.10,-0.34,1.01,1.10,-0.68,-78.71,18.30,-1.24,-10.33,-16.40,-25.03,83.86,-7.40,-4.27,-78.30,4.00,82.97,-134.57,27.10,
16-39-10.555,0.00,0.00,0.00,2.47,92.96,1.80,-0.34,1.01,1.10,-1.17,-78.34,17.50,-1.24,-10.33,-16.40,-25.04,87.34,-8.50,-4.32,-77.94,4.20,82.94,-134.79,26.90,
16-39-10.564,0.00,0.00,0.00,2.60,93.55,2.00,-0.44,1.04,1.10,-1.33,-78.39,17.30,-0.44,-2.75,-16.10,-25.04,87.34,-8.50,-4.32,-77.94,4.20,82.92,-135.13,26.50,
16-39-10.576,0.00,0.00,0.00,2.74,94.14,2.10,-0.50,1.04,1.00,-1.48,-78.53,17.10,-0.44,-0.66,-15.80,-24.83,94.41,-10.40,-4.39,-77.20,4.70,82.90,-135.59,26.10,
16-39-10.586,0.00,0.00,0.00,2.88,94.71,2.10,-0.53,1.04,1.00,-1.61,-78.76,16.90,-0.59,1.25,-15.30,-24.61,98.10,-11.30,-4.40,-76.79,4.90,82.87,-136.12,25.50,
16-39-10.594,0.00,0.00,0.00,3.02,95.24,2.20,-0.56,1.04,1.00,-1.75,-79.11,16.80,-0.93,2.86,-14.70,-24.31,101.84,-12.00,-4.41,-76.38,5.00,82.86,-136.78,24.80,
16-39-10.605,0.00,0.00,0.00,3.16,95.83,2.20,-0.59,1.04,1.00,-1.93,-79.57,16.70,-1.40,4.14,-14.20,-24.04,105.48,-12.50,-4.43,-75.98,5.10,82.86,-137.58,23.90,
16-39-10.615,0.00,0.00,0.00,3.16,95.83,2.20,-0.59,1.04,1.00,-1.93,-79.57,16.70,-1.40,4.14,-14.20,-24.04,105.48,-12.50,-4.43,-75.55,5.20,82.86,-138.48,23.00,
16-39-10.624,0.00,0.00,0.00,3.49,97.00,2.20,-0.59,1.04,1.00,-1.93,-79.57,16.70,-1.40,4.14,-14.20,-24.04,105.48,-12.50,-4.41,-75.10,5.10,82.86,-138.48,23.00,
16-39-10.636,0.00,0.00,0.00,3.49,97.00,2.20,-0.59,1.04,1.00,-1.93,-79.57,16.70,-2.69,6.05,-13.00,-24.04,105.48,-12.50,-4.41,-75.10,5.10,82.90,-140.67,20.70,
16-39-10.646,0.00,0.00,0.00,3.89,98.00,1.90,-0.59,1.04,1.00,-2.85,-82.09,17.30,-2.69,6.05,-13.00,-23.71,118.45,-13.80,-4.41,-75.10,5.10,82.90,-140.67,20.70,
16-39-10.654,0.00,0.00,0.00,3.89,98.00,1.90,-0.59,1.04,1.00,-2.90,-82.75,17.30,-2.69,6.05,-13.00,-23.71,118.45,-13.80,-4.22,-73.54,4.70,82.90,-140.67,20.70,
16-39-10.663,0.00,0.00,0.00,4.26,98.79,1.40,-0.59,1.04,1.00,-2.90,-82.75,17.30,-2.69,6.05,-13.00,-23.71,118.45,-13.80,-4.10,-72.91,4.60,82.96,-144.87,16.30,
16-39-10.676,0.00,0.00,0.00,4.42,99.11,1.10,-0.76,0.65,0.80,-2.69,-83.64,16.70,-5.62,15.47,-11.90,-23.72,125.03,-16.90,-3.94,-72.22,4.40,82.99,-146.31,14.70,
16-39-10.686,0.00,0.00,0.00,4.58,99.42,0.80,-0.76,0.52,0.80,-2.58,-83.51,16.40,-6.86,18.23,-12.30,-23.86,126.43,-17.60,-3.75,-71.49,4.30,83.01,-147.65,13.20,
16-39-10.694,0.00,0.00,0.00,4.72,99.70,0.40,-0.75,0.37,0.80,-2.56,-83.07,16.30,-8.35,20.81,-13.00,-24.19,127.37,-17.90,-3.50,-70.67,4.20,83.04,-148.86,11.80,
16-39-10.705,0.00,0.00,0.00,4.72,99.70,0.40,-0.72,0.18,0.80,-2.58,-82.66,16.10,-8.35,20.81,-13.00,-24.68,127.88,-17.80,-3.21,-69.79,4.10,83.04,-149.93,10.50,
16-39-10.716,0.00,0.00,0.00,4.72,99.70,0.40,-0.72,0.18,0.80,-2.58,-82.66,16.10,-8.35,20.81,-13.00,-24.68,127.88,-17.80,-2.87,-68.86,3.90,83.04,-149.93,10.50,
16-39-10.725,0.00,0.00,0.00,4.72,99.70,0.40,-0.72,0.18,0.80,-2.58,-82.66,16.10,-8.35,20.81,-13.00,-24.68,127.88,-17.80,-2.87,-68.86,3.90,83.04,-149.93,10.50,
16-39-10.734,0.00,0.00,0.00,4.72,99.70,0.40,-0.72,0.18,0.80,-2.58,-82.66,16.10,-9.66,25.97,-15.20,-24.68,127.88,-17.80,-2.87,-68.86,3.90,83.04,-149.93,10.50,
16-39-10.743,0.00,0.00,0.00,5.23,100.20,-1.80,-0.72,0.18,0.80,-2.58,-82.66,16.10,-7.81,24.78,-14.90,-24.68,127.88,-17.80,-2.87,-68.86,3.90,83.04,-149.93,10.50,
16-39-10.753,0.00,0.00,0.00,5.23,100.20,-1.80,-0.72,0.18,0.80,-3.02,-81.76,13.00,-7.81,24.78,-14.90,-24.68,127.88,-17.80,-2.87,-68.86,3.90,82.85,-154.79,4.90,
16-39-10.765,0.00,0.00,0.00,5.23,100.20,-1.80,-0.72,0.18,0.80,-3.02,-81.76,13.00,-7.81,24.78,-14.90,-24.68,127.88,-17.80,-2.87,-68.86,3.90,82.76,-155.73,3.90,
16-39-10.775,0.00,0.00,0.00,5.23,100.20,-1.80,-0.72,0.18,0.80,-3.02,-81.76,13.00,-7.81,24.78,-14.90,-24.43,122.92,-19.20,0.31,-62.33,2.80,82.66,-156.60,2.90,
16-39-10.785,0.00,0.00,0.00,5.27,100.17,-3.40,1.88,-4.38,0.30,-3.27,-81.38,10.70,-1.69,10.64,-16.20,-24.43,122.92,-19.20,0.98,-61.13,2.70,82.54,-157.34,2.00,
16-39-10.795,0.00,0.00,0.00,5.24,100.09,-3.70,2.48,-5.26,0.00,-3.21,-81.37,9.90,-1.56,8.52,-17.00,-22.69,121.15,-20.60,1.67,-59.91,2.60,82.45,-158.02,1.30,
16-39-10.804,0.00,0.00,0.00,5.18,99.97,-4.10,2.90,-6.78,-0.10,-3.07,-81.40,9.00,-1.20,5.79,-17.30,-22.28,119.63,-21.30,2.40,-58.66,2.50,82.35,-158.67,0.60,
16-39-10.813,0.00,0.00,0.00,5.18,99.97,-4.10,2.90,-6.78,-0.10,-2.90,-81.42,8.50,-1.20,5.79,-17.30,-22.13,118.16,-22.00,3.17,-57.37,2.30,82.26,-159.27,0.00,
16-39-10.825,0.00,0.00,0.00,5.18,99.97,-4.10,3.63,-10.71,-1.20,-2.90,-81.42,8.50,-1.20,5.79,-17.30,-22.13,118.16,-22.00,3.17,-57.37,2.30,82.26,-159.27,0.00,
16-39-10.835,0.00,0.00,0.00,5.18,99.97,-4.10,3.63,-10.71,-1.20,-2.90,-81.42,8.50,-1.20,5.79,-17.30,-22.13,118.16,-22.00,3.17,-57.37,2.30,82.23,-160.02,-0.90,
16-39-10.844,0.00,0.00,0.00,5.18,99.97,-4.10,3.63,-10.71,-1.20,-2.90,-81.42,8.50,-1.20,5.79,-17.30,-22.13,118.16,-22.00,3.17,-57.37,2.30,82.23,-160.02,-0.90,
16-39-10.855,0.00,0.00,0.00,5.18,99.97,-4.10,3.63,-10.71,-1.20,-2.90,-81.42,8.50,1.63,-0.94,-16.40,-22.13,118.16,-22.00,3.17,-57.37,2.30,82.23,-160.02,-0.90,
16-39-10.864,0.00,0.00,0.00,5.18,99.97,-4.10,4.79,-14.52,-3.70,-1.84,-80.51,5.90,1.63,-0.94,-16.40,-22.13,118.16,-22.00,3.17,-57.37,2.30,82.23,-160.02,-0.90,
16-39-10.875,0.00,0.00,0.00,5.18,99.97,-4.10,4.79,-14.52,-3.70,-1.84,-80.51,5.90,1.63,-0.94,-16.40,-22.13,118.16,-22.00,9.09,-49.34,0.20,82.23,-160.02,-0.90,
16-39-10.885,0.00,0.00,0.00,4.52,94.76,-7.70,4.05,-10.80,-4.20,-1.58,-80.29,5.30,2.81,-1.93,-16.20,-22.13,118.16,-22.00,9.09,-49.34,0.20,82.33,-159.46,-0.40,
16-39-10.895,0.00,0.00,0.00,4.50,93.54,-8.50,3.71,-6.81,-4.40,-2.01,-80.74,6.50,3.03,-2.03,-16.10,-25.06,106.69,-23.80,11.41,-46.52,-0.80,82.24,-159.95,-0.80,
16-39-10.904,0.00,0.00,0.00,4.52,92.28,-9.40,3.78,-1.87,-4.30,-2.56,-81.50,7.20,3.21,-2.09,-16.10,-25.13,105.90,-24.30,12.77,-45.11,-1.40,82.19,-160.42,-1.30,
16-39-10.915,0.00,0.00,0.00,4.51,90.97,-10.50,3.78,-1.87,-4.30,-2.56,-81.50,7.20,3.21,-2.09,-16.10,-25.17,105.21,-24.50,14.20,-43.76,-2.00,82.19,-160.79,-1.80,
16-39-10.925,0.00,0.00,0.00,4.51,90.97,-10.50,4.22,11.63,-3.20,-2.56,-81.50,7.20,3.21,-2.09,-16.10,-25.19,104.53,-24.50,14.20,-43.76,-2.00,82.21,-160.87,-2.30,
16-39-10.934,0.00,0.00,0.00,4.30,88.36,-13.20,4.22,11.63,-3.20,-2.56,-81.50,7.20,3.21,-2.09,-16.10,-25.19,104.53,-24.50,16.89,-41.27,-3.00,82.22,-160.70,-2.60,
16-39-10.944,0.00,0.00,0.00,4.30,88.36,-13.20,3.36,31.60,-2.90,-2.56,-81.50,7.20,3.21,-2.09,-16.10,-25.19,104.53,-24.50,18.08,-40.21,-3.40,82.22,-160.70,-2.60,
16-39-10.955,0.00,0.00,0.00,4.30,88.36,-13.20,2.23,44.76,-4.00,-2.56,-81.50,7.20,3.21,-2.09,-16.10,-25.19,104.53,-24.50,19.12,-39.22,-3.70,82.22,-160.70,-2.60,
16-39-10.964,0.00,0.00,0.00,3.11,84.89,-16.70,2.23,44.76,-4.00,-2.56,-81.50,7.20,3.67,-2.43,-16.00,-25.19,104.53,-24.50,19.96,-38.25,-3.90,82.32,-159.93,-3.20,
16-39-10.976,0.00,0.00,0.00,3.11,84.89,-16.70,2.23,44.76,-4.00,-2.86,-88.04,7.10,3.67,-2.43,-16.00,-26.08,101.64,-23.10,19.96,-38.25,-3.90,82.32,-159.93,-3.20,
16-39-10.986,0.00,0.00,0.00,1.92,82.94,-17.00,1.71,62.72,-9.10,-2.73,-88.57,6.80,3.76,-2.57,-16.10,-26.08,101.64,-23.10,21.07,-36.41,-3.60,82.32,-159.93,-3.20,
16-39-10.996,0.00,0.00,0.00,1.31,81.98,-16.50,2.35,60.89,-9.60,-2.65,-89.11,6.40,3.80,-2.61,-16.10,-26.55,100.96,-23.90,21.42,-35.81,-3.50,82.59,-159.92,-4.20,
16-39-11.005,0.00,0.00,0.00,0.72,81.05,-15.70,2.97,58.67,-9.40,-2.60,-89.70,6.00,3.83,-2.65,-16.10,-26.74,100.68,-24.30,21.61,-35.47,-3.70,82.68,-160.19,-4.70,
16-39-11.014,0.00,0.00,0.00,0.16,80.07,-14.80,3.72,56.07,-8.60,-2.60,-89.70,6.00,3.83,-2.65,-16.10,-26.91,100.39,-24.50,21.53,-35.34,-3.90,82.78,-160.55,-5.30,
16-39-11.023,0.00,0.00,0.00,0.16,80.07,-14.80,3.72,56.07,-8.60,-2.60,-89.70,6.00,3.83,-2.65,-16.10,-27.03,100.07,-24.50,21.53,-35.34,-3.90,82.78,-160.55,-5.30,
16-39-11.035,0.00,0.00,0.00,0.16,80.07,-14.80,5.22,51.33,-6.80,-2.60,-89.70,6.00,3.91,-2.74,-16.10,-27.03,100.07,-24.50,21.53,-35.34,-3.90,83.05,-161.21,-6.50,
16-39-11.045,0.00,0.00,0.00,-1.38,76.65,-11.50,5.22,51.33,-6.80,-2.64,-92.65,5.90,3.91,-2.74,-16.10,-27.18,99.38,-24.10,21.53,-35.34,-3.90,83.05,-161.21,-6.50,
16-39-11.055,0.00,0.00,0.00,-1.38,76.65,-11.50,6.13,47.14,-5.60,-2.66,-93.48,6.40,3.91,-2.74,-16.10,-27.25,99.03,-23.80,21.53,-35.34,-3.90,83.05,-161.21,-6.50,
16-39-11.064,0.00,0.00,0.00,-2.35,74.54,-9.20,6.15,45.18,-5.30,-2.66,-94.27,6.80,3.92,-2.83,-16.10,-27.25,99.03,-23.80,18.45,-39.03,-3.90,83.36,-161.58,-7.60,
16-39-11.073,0.00,0.00,0.00,-2.84,73.56,-8.10,6.15,45.18,-5.30,-2.66,-94.27,6.80,3.92,-2.85,-16.10,-27.41,98.40,-23.40,17.55,-40.26,-3.60,83.40,-161.64,-7.80,
16-39-11.082,0.00,0.00,0.00,-2.84,73.56,-8.10,6.15,45.18,-5.30,-2.59,-95.75,7.80,3.92,-2.86,-16.10,-27.53,98.11,-23.40,17.55,-40.26,-3.60,83.40,-161.64,-7.80,
16-39-11.095,0.00,0.00,0.00,-3.80,71.78,-6.10,4.52,39.10,-4.50,-2.48,-96.38,8.10,3.91,-2.86,-16.10,-27.65,97.82,-23.50,15.66,-43.12,-2.90,83.46,-161.77,-8.20,
16-39-11.103,0.00,0.00,0.00,-4.24,70.98,-5.30,3.71,36.66,-3.70,-2.32,-97.14,8.50,3.89,-2.88,-16.10,-27.75,97.53,-23.50,14.67,-44.79,-2.50,83.50,-161.87,-8.50,
16-39-11.114,0.00,0.00,0.00,-4.63,70.25,-4.50,2.90,33.92,-2.70,-2.16,-97.81,8.80,3.87,-2.86,-16.10,-27.83,97.21,-23.50,13.65,-46.63,-2.20,83.57,-162.01,-8.90,
16-39-11.124,0.00,0.00,0.00,-4.97,69.54,-3.80,2.14,31.05,-1.70,-2.16,-97.81,8.80,3.87,-2.86,-16.10,-27.93,96.88,-23.40,13.65,-46.63,-2.20,83.57,-162.01,-8.90,
