Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-26-57.635,0.00,0.00,0.00,4.77,94.30,7.70,1.29,1.79,0.00,5.44,-105.62,10.10,2.04,-1.39,-12.40,-20.09,101.73,7.60,-6.52,-88.63,-10.40,81.52,-164.71,-177.30,
16-26-57.644,0.00,0.00,0.00,4.77,94.30,7.70,1.29,1.79,0.00,5.44,-105.62,10.10,2.04,-1.39,-12.40,-20.07,101.73,7.70,-6.54,-88.57,-10.40,81.52,-164.58,-177.10,
16-26-57.655,0.00,0.00,0.00,4.78,94.34,7.70,1.29,1.79,0.00,5.45,-105.62,10.10,2.04,-1.39,-12.40,-20.08,101.69,7.70,-6.56,-88.57,-10.40,81.51,-164.51,-177.00,
16-26-57.665,0.00,0.00,0.00,4.78,94.35,7.80,1.29,1.80,0.00,5.44,-105.69,10.10,2.04,-1.39,-12.40,-20.07,101.69,7.70,-6.57,-88.57,-10.40,81.51,-164.45,-177.00,
16-26-57.674,0.00,0.00,0.00,4.78,94.35,7.80,1.29,1.80,0.00,5.44,-105.69,10.10,2.04,-1.39,-12.40,-20.05,101.68,7.70,-6.59,-88.57,-10.40,81.51,-164.43,-176.90,
16-26-57.686,0.00,0.00,0.00,4.78,94.35,7.80,1.29,1.80,0.00,5.45,-105.68,10.20,2.04,-1.39,-12.40,-20.04,101.69,7.70,-6.61,-88.57,-10.40,81.51,-164.30,-176.80,
16-26-57.693,0.00,0.00,0.00,4.78,94.38,7.80,1.29,1.80,0.00,5.45,-105.68,10.20,2.03,-1.38,-12.40,-20.04,101.65,7.80,-6.62,-88.57,-10.40,81.50,-164.28,-176.80,
16-26-57.705,0.00,0.00,0.00,4.78,94.38,7.80,1.29,1.81,0.00,5.44,-105.69,10.20,2.03,-1.38,-12.40,-20.02,101.65,7.80,-6.64,-88.57,-10.40,81.50,-164.28,-176.80,
16-26-57.714,0.00,0.00,0.00,4.78,94.38,7.80,1.29,1.81,0.00,5.45,-105.68,10.20,2.03,-1.38,-12.40,-20.01,101.65,7.80,-6.65,-88.57,-10.40,81.50,-164.28,-176.80,
16-26-57.724,0.00,0.00,0.00,4.78,94.38,7.80,1.29,1.81,0.00,5.46,-105.67,10.20,2.03,-1.38,-12.40,-19.99,101.65,7.80,-6.68,-88.57,-10.40,81.51,-164.09,-176.60,
16-26-57.736,0.00,0.00,0.00,4.79,94.42,7.80,1.29,1.81,0.00,5.46,-105.65,10.20,2.02,-1.37,-12.40,-20.00,101.62,7.80,-6.69,-88.57,-10.40,81.51,-164.09,-176.60,
16-26-57.744,0.00,0.00,0.00,4.79,94.42,7.80,1.29,1.81,0.00,5.43,-105.69,10.20,2.02,-1.37,-12.40,-19.99,101.62,7.80,-6.70,-88.57,-10.40,81.51,-164.09,-176.60,
16-26-57.755,0.00,0.00,0.00,4.79,94.42,7.80,1.28,1.81,0.00,5.43,-105.69,10.20,2.02,-1.37,-12.40,-19.97,101.62,7.80,-6.71,-88.57,-10.40,81.51,-164.09,-176.60,
16-26-57.764,0.00,0.00,0.00,4.79,94.42,7.80,1.28,1.81,0.00,5.43,-105.68,10.20,2.02,-1.37,-12.40,-19.94,101.62,7.80,-6.74,-88.54,-10.40,81.49,-163.97,-176.50,
16-26-57.776,0.00,0.00,0.00,4.80,94.46,7.80,1.28,1.81,0.00,5.43,-105.68,10.20,2.02,-1.37,-12.40,-19.94,101.59,7.80,-6.75,-88.54,-10.40,81.49,-163.97,-176.50,
16-26-57.784,0.00,0.00,0.00,4.79,94.46,7.80,1.28,1.81,0.00,5.43,-105.70,10.20,2.02,-1.37,-12.40,-19.92,101.59,7.80,-6.76,-88.55,-10.40,81.49,-163.96,-176.50,
16-26-57.796,0.00,0.00,0.00,4.78,94.46,7.80,1.28,1.81,0.00,5.43,-105.70,10.20,2.02,-1.37,-12.40,-19.90,101.58,7.80,-6.77,-88.55,-10.40,81.49,-163.94,-176.50,
16-26-57.805,0.00,0.00,0.00,4.77,94.45,7.80,1.28,1.81,0.00,5.43,-105.70,10.20,2.02,-1.37,-12.40,-19.88,101.58,7.80,-6.80,-88.54,-10.40,81.49,-163.93,-176.50,
16-26-57.813,0.00,0.00,0.00,4.77,94.50,7.80,1.28,1.81,0.00,5.45,-105.70,10.20,2.02,-1.36,-12.40,-19.87,101.55,7.90,-6.82,-88.54,-10.50,81.49,-163.78,-176.30,
16-26-57.826,0.00,0.00,0.00,4.76,94.49,7.80,1.28,1.82,0.00,5.44,-105.74,10.20,2.02,-1.36,-12.40,-19.86,101.54,7.90,-6.83,-88.54,-10.50,81.48,-163.76,-176.30,
16-26-57.835,0.00,0.00,0.00,4.75,94.49,7.80,1.28,1.82,0.00,5.45,-105.74,10.20,2.02,-1.36,-12.40,-19.85,101.54,7.90,-6.85,-88.54,-10.50,81.48,-163.73,-176.30,
16-26-57.842,0.00,0.00,0.00,4.74,94.49,7.70,1.28,1.82,0.00,5.45,-105.74,10.20,2.02,-1.36,-12.40,-19.83,101.54,7.90,-6.87,-88.54,-10.50,81.49,-163.70,-176.30,
16-26-57.854,0.00,0.00,0.00,4.74,94.53,7.70,1.27,1.82,0.00,5.46,-105.74,10.20,2.02,-1.36,-12.40,-19.84,101.52,7.90,-6.89,-88.56,-10.50,81.48,-163.61,-176.30,
16-26-57.866,0.00,0.00,0.00,4.73,94.53,7.70,1.27,1.82,0.00,5.46,-105.77,10.20,2.02,-1.36,-12.40,-19.82,101.52,7.90,-6.90,-88.57,-10.50,81.48,-163.58,-176.30,
16-26-57.873,0.00,0.00,0.00,4.73,94.52,7.70,1.27,1.82,0.00,5.46,-105.77,10.20,2.02,-1.36,-12.40,-19.81,101.51,7.90,-6.92,-88.59,-10.60,81.48,-163.56,-176.30,
16-26-57.885,0.00,0.00,0.00,4.73,94.52,7.70,1.27,1.82,0.00,5.47,-105.77,10.20,2.02,-1.36,-12.40,-19.80,101.51,7.90,-6.95,-88.59,-10.60,81.48,-163.54,-176.30,
16-26-57.894,0.00,0.00,0.00,4.73,94.56,7.60,1.27,1.82,0.00,5.49,-105.76,10.20,2.03,-1.36,-12.40,-19.80,101.48,7.90,-6.97,-88.61,-10.60,81.48,-163.44,-176.20,
16-26-57.905,0.00,0.00,0.00,4.73,94.55,7.60,1.26,1.82,0.00,5.48,-105.80,10.20,2.03,-1.36,-12.40,-19.79,101.48,7.90,-6.98,-88.62,-10.60,81.48,-163.42,-176.20,
16-26-57.914,0.00,0.00,0.00,4.72,94.55,7.60,1.26,1.82,0.00,5.48,-105.80,10.20,2.03,-1.36,-12.40,-19.78,101.48,7.90,-7.00,-88.63,-10.60,81.48,-163.39,-176.20,
16-26-57.924,0.00,0.00,0.00,4.71,94.55,7.60,1.26,1.82,0.00,5.49,-105.80,10.20,2.03,-1.36,-12.40,-19.76,101.48,7.90,-7.03,-88.64,-10.70,81.48,-163.35,-176.20,
16-26-57.935,0.00,0.00,0.00,4.70,94.57,7.50,1.26,1.82,0.00,5.50,-105.79,10.10,2.02,-1.36,-12.40,-19.77,101.46,7.90,-7.04,-88.65,-10.70,81.48,-163.17,-176.00,
16-26-57.944,0.00,0.00,0.00,4.68,94.57,7.50,1.25,1.82,0.00,5.49,-105.83,10.10,2.02,-1.36,-12.40,-19.75,101.46,7.90,-7.06,-88.66,-10.70,81.48,-163.14,-176.00,
16-26-57.955,0.00,0.00,0.00,4.67,94.57,7.50,1.25,1.82,0.00,5.50,-105.82,10.10,2.02,-1.36,-12.40,-19.74,101.46,7.90,-7.07,-88.67,-10.70,81.48,-163.11,-176.00,
16-26-57.964,0.00,0.00,0.00,4.66,94.56,7.50,1.25,1.82,0.00,5.51,-105.81,10.10,2.02,-1.36,-12.40,-19.72,101.45,7.90,-7.10,-88.68,-10.70,81.48,-163.08,-176.00,
16-26-57.973,0.00,0.00,0.00,4.65,94.57,7.40,1.25,1.82,0.00,5.52,-105.80,10.10,2.03,-1.36,-12.40,-19.72,101.43,7.90,-7.11,-88.69,-10.80,81.49,-163.00,-176.00,
16-26-57.985,0.00,0.00,0.00,4.64,94.57,7.40,1.24,1.83,0.00,5.52,-105.82,10.00,2.03,-1.36,-12.40,-19.72,101.44,7.90,-7.13,-88.70,-10.80,81.49,-162.96,-176.00,
16-26-57.994,0.00,0.00,0.00,4.63,94.57,7.40,1.24,1.83,0.00,5.53,-105.81,10.00,2.03,-1.36,-12.40,-19.72,101.44,7.90,-7.15,-88.71,-10.80,81.50,-162.90,-176.00,
16-26-58.006,0.00,0.00,0.00,4.62,94.57,7.40,1.24,1.83,0.00,5.54,-105.79,10.00,2.03,-1.36,-12.40,-19.72,101.44,7.90,-7.16,-88.72,-10.80,81.50,-162.87,-176.00,
16-26-58.016,0.00,0.00,0.00,4.60,94.59,7.30,1.24,1.83,0.00,5.55,-105.78,10.00,2.03,-1.35,-12.40,-19.72,101.43,7.90,-7.18,-88.73,-10.80,81.51,-162.88,-176.00,
16-26-58.025,0.00,0.00,0.00,4.59,94.59,7.30,1.23,1.83,0.00,5.56,-105.79,10.00,2.03,-1.35,-12.40,-19.71,101.43,7.90,-7.19,-88.74,-10.80,81.51,-162.84,-176.00,
16-26-58.034,0.00,0.00,0.00,4.58,94.59,7.30,1.23,1.83,0.00,5.57,-105.78,10.00,2.03,-1.35,-12.40,-19.70,101.43,7.90,-7.21,-88.74,-10.80,81.51,-162.81,-176.00,
16-26-58.046,0.00,0.00,0.00,4.57,94.57,7.30,1.23,1.83,0.00,5.58,-105.78,10.00,2.03,-1.35,-12.40,-19.68,101.43,7.90,-7.23,-88.74,-10.80,81.51,-162.77,-176.00,
16-26-58.055,0.00,0.00,0.00,4.55,94.58,7.30,1.23,1.83,0.00,5.60,-105.77,9.90,2.03,-1.35,-12.40,-19.69,101.41,7.90,-7.25,-88.74,-10.80,81.50,-162.72,-176.00,
16-26-58.063,0.00,0.00,0.00,4.54,94.58,7.30,1.21,1.83,0.00,5.60,-105.79,9.90,2.03,-1.35,-12.40,-19.67,101.41,7.90,-7.26,-88.74,-10.80,81.50,-162.69,-176.00,
16-26-58.074,0.00,0.00,0.00,4.53,94.58,7.30,1.21,1.83,0.00,5.61,-105.78,9.90,2.03,-1.35,-12.40,-19.66,101.40,7.90,-7.29,-88.75,-10.90,81.50,-162.66,-176.00,
16-26-58.085,0.00,0.00,0.00,4.51,94.57,7.20,1.21,1.83,0.00,5.62,-105.76,9.90,2.03,-1.35,-12.40,-19.65,101.40,7.90,-7.31,-88.75,-10.90,81.50,-162.63,-176.00,
16-26-58.094,0.00,0.00,0.00,4.50,94.60,7.20,1.21,1.83,0.00,5.63,-105.75,9.90,2.04,-1.34,-12.40,-19.66,101.39,7.90,-7.33,-88.76,-10.90,81.50,-162.62,-176.00,
16-26-58.104,0.00,0.00,0.00,4.48,94.60,7.20,1.21,1.82,0.00,5.62,-105.76,9.90,2.04,-1.34,-12.40,-19.65,101.39,7.90,-7.35,-88.77,-10.90,81.50,-162.59,-176.00,
16-26-58.113,0.00,0.00,0.00,4.47,94.59,7.20,1.21,1.82,0.00,5.62,-105.76,9.90,2.04,-1.34,-12.40,-19.65,101.39,7.90,-7.37,-88.77,-11.00,81.50,-162.57,-176.00,
16-26-58.123,0.00,0.00,0.00,4.46,94.59,7.10,1.21,1.82,0.00,5.63,-105.75,9.80,2.04,-1.34,-12.40,-19.64,101.39,7.90,-7.40,-88.77,-11.00,81.50,-162.55,-176.00,
16-26-58.135,0.00,0.00,0.00,4.45,94.63,7.10,1.21,1.82,0.00,5.64,-105.74,9.80,2.04,-1.33,-12.40,-19.65,101.38,7.90,-7.42,-88.78,-11.00,81.51,-162.65,-176.10,
16-26-58.146,0.00,0.00,0.00,4.45,94.63,7.10,1.21,1.82,0.00,5.65,-105.72,9.80,2.04,-1.33,-12.40,-19.65,101.38,7.90,-7.45,-88.79,-11.10,81.51,-162.64,-176.10,
16-26-58.155,0.00,0.00,0.00,4.46,94.62,7.00,1.21,1.82,0.00,5.66,-105.70,9.80,2.04,-1.33,-12.40,-19.65,101.38,7.90,-7.47,-88.79,-11.10,81.51,-162.64,-176.10,
16-26-58.164,0.00,0.00,0.00,4.46,94.62,7.00,1.21,1.82,0.00,5.67,-105.69,9.80,2.04,-1.33,-12.40,-19.65,101.38,7.90,-7.49,-88.79,-11.10,81.51,-162.64,-176.10,
16-26-58.173,0.00,0.00,0.00,4.44,94.62,7.00,1.21,1.82,0.00,5.68,-105.68,9.80,2.04,-1.31,-12.40,-19.66,101.36,7.90,-7.49,-88.79,-11.20,81.51,-162.70,-176.20,
16-26-58.185,0.00,0.00,0.00,4.43,94.62,7.00,1.20,1.82,0.00,5.68,-105.68,9.80,2.04,-1.31,-12.40,-19.66,101.35,7.90,-7.50,-88.79,-11.20,81.51,-162.70,-176.20,
16-26-58.193,0.00,0.00,0.00,4.42,94.62,6.90,1.20,1.82,0.00,5.68,-105.66,9.80,2.04,-1.31,-12.40,-19.66,101.34,7.90,-7.53,-88.80,-11.20,81.51,-162.70,-176.20,
16-26-58.205,0.00,0.00,0.00,4.41,94.62,6.90,1.20,1.82,0.00,5.67,-105.65,9.80,2.04,-1.31,-12.40,-19.64,101.33,7.90,-7.53,-88.80,-11.20,81.51,-162.70,-176.20,
16-26-58.213,0.00,0.00,0.00,4.38,94.62,6.90,1.20,1.82,0.00,5.67,-105.63,9.80,2.03,-1.30,-12.40,-19.66,101.31,7.90,-7.54,-88.80,-11.20,81.51,-162.68,-176.20,
16-26-58.224,0.00,0.00,0.00,4.38,94.62,6.90,1.19,1.82,0.00,5.67,-105.60,9.80,2.03,-1.30,-12.40,-19.65,101.29,7.90,-7.56,-88.80,-11.20,81.51,-162.62,-176.10,
16-26-58.233,0.00,0.00,0.00,4.38,94.62,6.90,1.19,1.82,0.00,5.67,-105.58,9.80,2.03,-1.30,-12.40,-19.63,101.27,7.90,-7.56,-88.80,-11.20,81.50,-162.58,-176.00,
16-26-58.245,0.00,0.00,0.00,4.38,94.62,6.90,1.19,1.82,0.00,5.67,-105.56,9.80,2.03,-1.30,-12.40,-19.62,101.25,7.90,-7.57,-88.80,-11.20,81.50,-162.53,-176.00,
16-26-58.254,0.00,0.00,0.00,4.36,94.64,6.90,1.18,1.82,0.00,5.67,-105.54,9.80,2.04,-1.29,-12.40,-19.61,101.22,7.90,-7.59,-88.80,-11.20,81.48,-162.47,-175.90,
16-26-58.263,0.00,0.00,0.00,4.36,94.64,6.90,1.16,1.82,0.00,5.69,-105.55,9.80,2.04,-1.29,-12.40,-19.60,101.21,8.00,-7.60,-88.80,-11.20,81.48,-162.40,-175.80,
16-26-58.275,0.00,0.00,0.00,4.36,94.64,6.90,1.16,1.82,0.00,5.69,-105.54,9.80,2.04,-1.29,-12.40,-19.58,101.20,8.00,-7.61,-88.80,-11.20,81.48,-162.40,-175.80,
16-26-58.285,0.00,0.00,0.00,4.35,94.64,6.90,1.16,1.82,0.00,5.70,-105.54,9.80,2.04,-1.29,-12.40,-19.56,101.19,8.00,-7.61,-88.80,-11.20,81.45,-162.28,-175.70,
16-26-58.295,0.00,0.00,0.00,4.33,94.65,6.90,1.16,1.82,0.00,5.70,-105.54,9.80,2.05,-1.29,-12.40,-19.55,101.17,8.00,-7.61,-88.80,-11.20,81.43,-162.15,-175.50,
16-26-58.305,0.00,0.00,0.00,4.32,94.66,6.90,1.14,1.81,0.00,5.71,-105.56,9.90,2.05,-1.29,-12.40,-19.53,101.16,8.00,-7.61,-88.80,-11.20,81.40,-162.07,-175.50,
16-26-58.313,0.00,0.00,0.00,4.31,94.67,6.90,1.14,1.81,0.00,5.72,-105.55,9.90,2.05,-1.29,-12.40,-19.52,101.16,8.00,-7.64,-88.81,-11.20,81.38,-162.01,-175.40,
16-26-58.325,0.00,0.00,0.00,4.31,94.68,6.90,1.14,1.81,0.00,5.72,-105.55,9.90,2.05,-1.29,-12.40,-19.51,101.15,8.10,-7.64,-88.81,-11.20,81.35,-161.94,-175.30,
16-26-58.332,0.00,0.00,0.00,4.30,94.71,6.90,1.14,1.81,0.00,5.73,-105.55,9.90,2.05,-1.28,-12.40,-19.50,101.13,8.10,-7.65,-88.81,-11.20,81.32,-161.87,-175.20,
16-26-58.344,0.00,0.00,0.00,4.30,94.72,6.90,1.13,1.81,0.00,5.74,-105.55,10.00,2.05,-1.28,-12.40,-19.48,101.13,8.10,-7.66,-88.81,-11.20,81.30,-161.80,-175.10,
16-26-58.356,0.00,0.00,0.00,4.30,94.72,6.90,1.13,1.81,0.00,5.75,-105.54,10.00,2.05,-1.28,-12.40,-19.47,101.13,8.10,-7.66,-88.81,-11.20,81.27,-161.73,-175.00,
16-26-58.365,0.00,0.00,0.00,4.30,94.72,6.90,1.13,1.81,0.00,5.75,-105.52,10.00,2.05,-1.28,-12.40,-19.46,101.12,8.10,-7.68,-88.81,-11.20,81.25,-161.65,-174.90,
16-26-58.375,0.00,0.00,0.00,4.28,94.75,6.90,1.13,1.81,0.00,5.75,-105.51,10.00,2.06,-1.27,-12.40,-19.46,101.11,8.10,-7.69,-88.81,-11.20,81.23,-161.52,-174.80,
16-26-58.384,0.00,0.00,0.00,4.28,94.75,6.90,1.11,1.81,0.00,5.75,-105.52,10.00,2.06,-1.27,-12.40,-19.45,101.11,8.10,-7.71,-88.81,-11.20,81.21,-161.41,-174.60,
16-26-58.395,0.00,0.00,0.00,4.28,94.75,7.00,1.11,1.81,0.00,5.75,-105.52,10.00,2.06,-1.27,-12.40,-19.45,101.11,8.10,-7.73,-88.81,-11.20,81.19,-161.30,-174.50,
16-26-58.405,0.00,0.00,0.00,4.28,94.75,7.00,1.11,1.81,0.00,5.75,-105.51,10.00,2.06,-1.27,-12.40,-19.45,101.11,8.10,-7.74,-88.81,-11.20,81.17,-161.21,-174.40,
16-26-58.415,0.00,0.00,0.00,4.27,94.78,7.00,1.11,1.81,0.00,5.76,-105.50,10.00,2.07,-1.26,-12.40,-19.44,101.09,8.10,-7.75,-88.81,-11.20,81.16,-161.02,-174.20,
16-26-58.423,0.00,0.00,0.00,4.27,94.78,7.00,1.10,1.81,0.00,5.76,-105.50,10.00,2.07,-1.26,-12.40,-19.44,101.09,8.10,-7.76,-88.81,-11.20,81.14,-160.92,-174.10,
16-26-58.434,0.00,0.00,0.00,4.26,94.78,7.00,1.10,1.81,0.00,5.76,-105.48,10.10,2.07,-1.26,-12.40,-19.44,101.09,8.10,-7.79,-88.81,-11.20,81.12,-160.81,-174.00,
16-26-58.445,0.00,0.00,0.00,4.26,94.78,7.10,1.10,1.81,0.00,5.76,-105.47,10.10,2.07,-1.26,-12.40,-19.44,101.09,8.10,-7.80,-88.81,-11.20,81.09,-160.71,-173.80,
16-26-58.455,0.00,0.00,0.00,4.26,94.81,7.10,1.10,1.81,0.00,5.76,-105.45,10.10,2.09,-1.25,-12.40,-19.45,101.08,8.10,-7.82,-88.81,-11.20,81.07,-160.52,-173.60,
16-26-58.463,0.00,0.00,0.00,4.26,94.81,7.10,1.08,1.80,0.00,5.77,-105.46,10.10,2.09,-1.25,-12.40,-19.45,101.08,8.10,-7.83,-88.81,-11.20,81.04,-160.41,-173.50,
16-26-58.472,0.00,0.00,0.00,4.26,94.81,7.10,1.08,1.80,0.00,5.77,-105.45,10.10,2.09,-1.25,-12.40,-19.45,101.08,8.10,-7.83,-88.81,-11.20,81.02,-160.28,-173.40,
16-26-58.484,0.00,0.00,0.00,4.26,94.81,7.10,1.08,1.80,0.00,5.77,-105.43,10.10,2.09,-1.25,-12.40,-19.45,101.07,8.10,-7.84,-88.81,-11.20,81.00,-160.17,-173.20,
16-26-58.494,0.00,0.00,0.00,4.25,94.83,7.10,1.08,1.80,0.00,5.77,-105.42,10.10,2.10,-1.24,-12.40,-19.47,101.05,8.10,-7.85,-88.81,-11.20,80.96,-160.02,-173.10,
16-26-58.506,0.00,0.00,0.00,4.25,94.83,7.10,1.07,1.80,0.00,5.77,-105.40,10.10,2.10,-1.24,-12.40,-19.47,101.04,8.10,-7.85,-88.81,-11.20,80.94,-159.91,-172.90,
16-26-58.514,0.00,0.00,0.00,4.25,94.83,7.10,1.07,1.80,0.00,5.77,-105.39,10.10,2.10,-1.24,-12.40,-19.47,101.02,8.10,-7.86,-88.82,-11.20,80.92,-159.79,-172.80,
16-26-58.523,0.00,0.00,0.00,4.25,94.83,7.10,1.07,1.80,0.00,5.78,-105.37,10.10,2.10,-1.25,-12.40,-19.47,101.01,8.10,-7.87,-88.82,-11.20,80.91,-159.67,-172.70,
16-26-58.535,0.00,0.00,0.00,4.24,94.85,7.10,1.07,1.80,0.00,5.78,-105.35,10.10,2.09,-1.24,-12.40,-19.47,100.98,8.10,-7.87,-88.82,-11.20,80.88,-159.54,-172.50,
16-26-58.545,0.00,0.00,0.00,4.24,94.85,7.10,1.06,1.80,0.00,5.78,-105.34,10.10,2.09,-1.24,-12.40,-19.47,100.96,8.10,-7.87,-88.82,-11.20,80.86,-159.45,-172.40,
16-26-58.555,0.00,0.00,0.00,4.24,94.86,7.10,1.06,1.80,0.00,5.77,-105.35,10.10,2.09,-1.24,-12.40,-19.47,100.96,8.10,-7.89,-88.82,-11.20,80.84,-159.37,-172.30,
16-26-58.565,0.00,0.00,0.00,4.24,94.86,7.20,1.06,1.80,0.00,5.77,-105.35,10.10,2.09,-1.24,-12.40,-19.47,100.96,8.10,-7.89,-88.82,-11.20,80.81,-159.30,-172.20,
16-26-58.575,0.00,0.00,0.00,4.23,94.87,7.20,1.06,1.80,0.00,5.77,-105.35,10.10,2.10,-1.24,-12.40,-19.46,100.94,8.10,-7.89,-88.82,-11.20,80.79,-159.18,-172.10,
16-26-58.585,0.00,0.00,0.00,4.23,94.87,7.20,1.04,1.79,0.00,5.78,-105.35,10.10,2.10,-1.24,-12.40,-19.46,100.94,8.10,-7.89,-88.82,-11.20,80.75,-159.09,-172.00,
16-26-58.595,0.00,0.00,0.00,4.23,94.87,7.20,1.04,1.79,0.00,5.78,-105.38,10.20,2.10,-1.24,-12.40,-19.46,100.94,8.10,-7.90,-88.83,-11.20,80.72,-159.00,-171.90,
16-26-58.605,0.00,0.00,0.00,4.23,94.87,7.20,1.04,1.79,0.00,5.78,-105.37,10.20,2.10,-1.24,-12.40,-19.46,100.94,8.10,-7.90,-88.83,-11.20,80.70,-158.92,-171.80,
16-26-58.615,0.00,0.00,0.00,4.23,94.88,7.20,1.04,1.79,0.00,5.79,-105.37,10.20,2.12,-1.25,-12.40,-19.47,100.92,8.20,-7.91,-88.83,-11.20,80.67,-158.84,-171.70,
16-26-58.625,0.00,0.00,0.00,4.23,94.88,7.20,1.03,1.78,0.00,5.79,-105.37,10.20,2.12,-1.25,-12.40,-19.47,100.92,8.20,-7.92,-88.83,-11.20,80.64,-158.77,-171.60,
16-26-58.635,0.00,0.00,0.00,4.23,94.88,7.20,1.03,1.78,0.00,5.79,-105.39,10.20,2.12,-1.25,-12.40,-19.47,100.92,8.20,-7.92,-88.83,-11.20,80.61,-158.71,-171.50,
16-26-58.642,0.00,0.00,0.00,4.23,94.88,7.20,1.03,1.78,0.00,5.79,-105.39,10.20,2.12,-1.25,-12.40,-19.46,100.91,8.20,-7.93,-88.83,-11.20,80.58,-158.64,-171.40,
16-26-58.656,0.00,0.00,0.00,4.23,94.88,7.20,1.03,1.78,0.00,5.79,-105.38,10.20,2.13,-1.24,-12.40,-19.46,100.90,8.20,-7.94,-88.83,-11.20,80.55,-158.55,-171.40,
16-26-58.666,0.00,0.00,0.00,4.23,94.90,7.20,1.01,1.78,0.00,5.79,-105.38,10.20,2.13,-1.24,-12.40,-19.46,100.89,8.20,-7.94,-88.83,-11.20,80.52,-158.49,-171.30,
16-26-58.675,0.00,0.00,0.00,4.22,94.90,7.20,1.01,1.78,0.00,5.79,-105.38,10.20,2.13,-1.24,-12.40,-19.46,100.89,8.20,-7.96,-88.83,-11.20,80.48,-158.45,-171.20,
16-26-58.685,0.00,0.00,0.00,4.22,94.90,7.20,1.01,1.78,0.00,5.80,-105.38,10.20,2.13,-1.24,-12.40,-19.47,100.89,8.20,-7.96,-88.83,-11.20,80.45,-158.43,-171.20,
16-26-58.693,0.00,0.00,0.00,4.22,94.90,7.20,1.01,1.78,0.00,5.80,-105.38,10.30,2.14,-1.23,-12.40,-19.46,100.87,8.20,-7.96,-88.83,-11.20,80.42,-158.37,-171.10,
16-26-58.706,0.00,0.00,0.00,4.21,94.93,7.20,1.00,1.77,0.00,5.81,-105.38,10.30,2.14,-1.23,-12.40,-19.46,100.87,8.20,-7.96,-88.83,-11.20,80.40,-158.36,-171.00,
16-26-58.714,0.00,0.00,0.00,4.21,94.93,7.20,1.00,1.77,0.00,5.80,-105.39,10.30,2.14,-1.23,-12.40,-19.46,100.87,8.20,-7.97,-88.83,-11.20,80.38,-158.34,-171.00,
16-26-58.725,0.00,0.00,0.00,4.21,94.93,7.20,1.00,1.77,0.00,5.80,-105.39,10.30,2.14,-1.24,-12.40,-19.46,100.87,8.20,-7.97,-88.83,-11.20,80.36,-158.31,-171.00,
16-26-58.736,0.00,0.00,0.00,4.21,94.93,7.30,1.00,1.77,0.00,5.80,-105.39,10.30,2.14,-1.23,-12.40,-19.46,100.85,8.20,-7.97,-88.83,-11.20,80.33,-158.30,-170.90,
16-26-58.745,0.00,0.00,0.00,4.21,94.96,7.30,1.00,1.77,0.00,5.80,-105.39,10.30,2.14,-1.23,-12.40,-19.46,100.85,8.20,-7.97,-88.83,-11.20,80.31,-158.26,-170.90,
16-26-58.753,0.00,0.00,0.00,4.21,94.96,7.30,1.00,1.77,0.00,5.80,-105.39,10.30,2.14,-1.23,-12.40,-19.46,100.85,8.20,-7.98,-88.82,-11.20,80.28,-158.22,-170.80,
16-26-58.764,0.00,0.00,0.00,4.21,94.96,7.30,1.00,1.77,0.00,5.80,-105.39,10.30,2.14,-1.23,-12.40,-19.46,100.85,8.20,-7.98,-88.82,-11.20,80.26,-158.20,-170.80,
16-26-58.776,0.00,0.00,0.00,4.21,94.96,7.30,1.00,1.77,0.00,5.80,-105.39,10.30,2.15,-1.24,-12.40,-19.46,100.83,8.20,-7.98,-88.82,-11.20,80.23,-158.13,-170.70,
16-26-58.785,0.00,0.00,0.00,4.20,94.99,7.30,0.98,1.76,0.00,5.80,-105.39,10.30,2.15,-1.24,-12.40,-19.46,100.83,8.20,-7.98,-88.82,-11.20,80.20,-158.13,-170.60,
16-26-58.794,0.00,0.00,0.00,4.20,94.99,7.30,0.98,1.76,0.00,5.80,-105.41,10.30,2.15,-1.24,-12.40,-19.46,100.83,8.20,-7.99,-88.84,-11.20,80.17,-158.12,-170.60,
16-26-58.805,0.00,0.00,0.00,4.20,94.99,7.30,0.98,1.76,0.00,5.80,-105.41,10.30,2.15,-1.24,-12.40,-19.46,100.83,8.20,-7.99,-88.84,-11.20,80.14,-158.11,-170.60,
16-26-58.812,0.00,0.00,0.00,4.20,94.99,7.30,0.98,1.76,0.00,5.80,-105.41,10.30,2.16,-1.23,-12.40,-19.47,100.78,8.20,-7.99,-88.84,-11.20,80.11,-158.07,-170.50,
16-26-58.825,0.00,0.00,0.00,4.20,95.00,7.30,0.97,1.76,0.00,5.80,-105.41,10.30,2.16,-1.23,-12.40,-19.47,100.78,8.20,-7.99,-88.84,-11.20,80.08,-158.06,-170.50,
16-26-58.835,0.00,0.00,0.00,4.20,95.00,7.30,0.97,1.76,0.00,5.79,-105.42,10.30,2.16,-1.23,-12.40,-19.47,100.78,8.20,-8.01,-88.87,-11.20,80.06,-158.04,-170.40,
16-26-58.845,0.00,0.00,0.00,4.20,95.00,7.30,0.97,1.76,0.00,5.79,-105.42,10.30,2.16,-1.23,-12.40,-19.47,100.78,8.20,-8.01,-88.87,-11.20,80.04,-158.04,-170.40,
